0	0
0.0526316	0.105263
0.105263	0.210526
0.157895	0.315789
0.210526	0.421053
0.263158	0.526316
0.31579	0.631579
0.368421	0.736842
0.421052	0.842105
0.473684	0.947368
0.526318	1.05263
0.578951	1.15789
0.631569	1.26316
0.684187	1.36842
0.736902	1.47368
0.78961	1.57895
0.841387	1.68421
0.896016	1.78947
0.946291	1.89474
1	2
